City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
190,buka,40.8108,69.1986,7.82,39,0,1.5,UZ,2023-11-13 23:04:49
191,danville,36.586,-79.395,14.37,57,28,0.45,US,2023-11-13 23:01:32
192,shuangjiang,26.1547,109.7138,5.29,96,91,1.29,CN,2023-11-13 23:04:49
193,sao jose da coroa grande,-8.8978,-35.1478,25.59,84,49,4.05,BR,2023-11-13 23:04:49
194,porto novo,6.4965,2.6036,25.9,86,2,2.45,BJ,2023-11-13 23:04:50
195,afaahiti,-17.75,-149.2833,28.93,84,100,4.57,PF,2023-11-13 23:04:50
196,molochnoye,59.2917,39.6787,2.96,88,100,0.89,RU,2023-11-13 23:04:50
197,bangar,16.8936,120.4243,26.06,75,99,1.34,PH,2023-11-13 23:04:50
198,padang,-0.9492,100.3543,25.03,92,96,1.9,ID,2023-11-13 23:04:50
199,trelissac,45.1977,0.7862,17.07,94,100,3.33,FR,2023-11-13 23:04:50
200,tura,25.5198,90.2201,18.1,83,5,1.42,IN,2023-11-13 23:02:07
201,arkhangel'sk,64.5401,40.5433,-3.26,91,100,3.32,RU,2023-11-13 23:01:58
202,north battleford,52.7834,-108.2847,7.05,49,0,2.57,CA,2023-11-13 23:01:02
203,tual,-5.6667,132.75,27.63,76,28,3.54,ID,2023-11-13 23:04:51
204,salekhard,66.53,66.6019,-21.69,100,92,0.76,RU,2023-11-13 23:04:51
205,nishinoomote,30.7333,131.0,15.67,51,11,2.11,JP,2023-11-13 23:04:51
206,dadukou,26.5479,101.7054,12.56,90,1,0.46,CN,2023-11-13 23:04:52
207,kapuskasing,49.4169,-82.4331,1.05,93,100,6.69,CA,2023-11-13 23:04:52
208,gafsa,34.425,8.7842,19.12,55,0,2.06,TN,2023-11-13 23:04:52
209,wagar,16.1525,36.2032,27.88,58,3,5.54,SD,2023-11-13 23:04:52
210,souillac,-20.5167,57.5167,22.21,88,40,1.54,MU,2023-11-13 23:04:52
211,fort bragg,35.139,-79.006,12.86,68,0,1.54,US,2023-11-13 23:04:02
212,west island,-12.1568,96.8225,25.99,83,75,4.12,CC,2023-11-13 23:04:53
213,nar'yan-mar,67.6713,53.087,-13.27,97,100,3.58,RU,2023-11-13 23:03:45
214,whangarei,-35.7317,174.3239,21.54,43,98,3.07,NZ,2023-11-13 23:04:53
215,richards bay,-28.783,32.0377,17.74,84,100,4.7,ZA,2023-11-13 23:04:53
216,ilhabela,-23.7781,-45.3581,25.21,89,61,3.13,BR,2023-11-13 23:04:53
217,cockburn town,21.4612,-71.1419,28.0,77,1,8.31,TC,2023-11-13 23:04:01
218,victoria,22.2855,114.1577,19.62,79,80,4.47,HK,2023-11-13 23:00:35
219,humberto de campos,-2.5983,-43.4611,25.8,81,87,3.4,BR,2023-11-13 23:04:54
220,kurmuk,10.55,34.2833,24.8,65,6,1.25,SD,2023-11-13 23:04:54
221,zouerate,22.7187,-12.4521,26.05,16,34,4.1,MR,2023-11-13 23:04:54
222,akrehamn,59.2667,5.1833,6.9,48,89,6.17,NO,2023-11-13 23:04:54
223,selkirk,50.1436,-96.8845,6.04,83,100,0.45,CA,2023-11-13 23:00:12
224,coquimbo,-29.9533,-71.3436,17.85,63,0,6.17,CL,2023-11-13 23:00:48
225,plesetsk,62.708,40.2916,-1.43,97,100,2.55,RU,2023-11-13 23:04:55
226,datca,36.7378,27.6842,18.19,75,34,7.0,TR,2023-11-13 23:04:55
227,galliano,29.4422,-90.2992,18.0,88,100,3.6,US,2023-11-13 23:04:55
228,kindu,-2.95,25.95,21.45,100,100,1.04,CD,2023-11-13 23:04:55
229,college,64.8569,-147.8028,-2.74,92,100,1.95,US,2023-11-13 23:04:54
230,timbuktu,16.7735,-3.0074,27.45,10,0,4.96,ML,2023-11-13 23:04:55
231,lebu,-37.6167,-73.65,11.61,75,29,3.39,CL,2023-11-13 23:04:56
232,alo,7.4178,6.7371,26.23,80,100,1.54,NG,2023-11-13 23:04:56
233,novo aripuana,-5.1206,-60.3797,31.03,49,80,1.17,BR,2023-11-13 23:04:56
234,christchurch,-43.5333,172.6333,25.11,36,26,5.66,NZ,2023-11-13 23:00:43
235,bouarfa,32.53,-1.95,16.97,33,99,0.44,MA,2023-11-13 23:04:56
236,martapura,-3.4167,114.85,24.05,100,86,2.06,ID,2023-11-13 23:04:56
237,saint-pierre,-21.3393,55.4781,23.09,64,82,3.6,RE,2023-11-13 23:04:56
238,thompson,55.7435,-97.8558,-1.91,86,100,2.57,CA,2023-11-13 23:00:30
239,nemuro,43.3236,145.575,4.1,65,56,9.05,JP,2023-11-13 23:04:57
240,newman,37.3138,-121.0208,24.13,45,44,0.45,US,2023-11-13 23:04:57
241,akropong,5.9746,-0.0854,25.53,89,9,1.75,GH,2023-11-13 23:04:57
242,sao joao de pirabas,-0.7747,-47.1772,26.55,79,76,4.36,BR,2023-11-13 23:04:58
243,jwaneng,-24.6004,24.7303,22.45,41,0,4.65,BW,2023-11-13 23:04:58
244,hilton,43.2881,-77.7933,10.67,78,29,6.26,US,2023-11-13 23:04:58
245,codrington,-38.2667,141.9667,14.62,64,100,2.83,AU,2023-11-13 23:04:58
246,praia da vitoria,38.7333,-27.0667,15.98,94,75,2.47,PT,2023-11-13 23:04:58
247,kapa'a,22.0752,-159.319,29.99,74,75,8.23,US,2023-11-13 23:04:58
248,taltal,-25.4,-70.4833,16.59,77,48,5.04,CL,2023-11-13 23:00:22
249,magadan,59.5667,150.8,-16.01,74,86,5.46,RU,2023-11-13 23:04:59
250,ghazni,33.5536,68.4269,4.16,29,0,0.33,AF,2023-11-13 23:04:59
251,jamestown,42.097,-79.2353,9.77,66,0,4.12,US,2023-11-13 23:04:59
252,hilo,19.7297,-155.09,26.73,75,85,1.34,US,2023-11-13 23:04:59
253,phalodi,27.1333,72.3667,21.11,33,100,3.35,IN,2023-11-13 23:04:59
254,geraldton,-28.7667,114.6,21.23,83,100,4.63,AU,2023-11-13 23:05:00
